"county","precinct","district","office","party","candidate","votes"
"Rensselaer","East Greenbush 11","","President","GRE","Jill Stein","10"
"Rensselaer","East Greenbush 12","","President","GRE","Jill Stein","2"
"Rensselaer","Grafton 1","","President","GRE","Jill Stein","14"
"Rensselaer","Grafton 2","","President","GRE","Jill Stein","8"
"Rensselaer","Hoosick 1","","President","GRE","Jill Stein","12"
"Rensselaer","Hoosick 2","","President","GRE","Jill Stein","5"
"Rensselaer","Hoosick 3","","President","GRE","Jill Stein","4"
"Rensselaer","Hoosick 4","","President","GRE","Jill Stein","4"
"Rensselaer","Hoosick 5","","President","GRE","Jill Stein","6"
"Rensselaer","Hoosick 6","","President","GRE","Jill Stein","8"
"Rensselaer","Hoosick 7","","President","GRE","Jill Stein","7"
"Rensselaer","Nassau 1","","President","GRE","Jill Stein","7"
"Rensselaer","Nassau 2","","President","GRE","Jill Stein","10"
"Rensselaer","Nassau 3","","President","GRE","Jill Stein","23"
"Rensselaer","Nassau 4","","President","GRE","Jill Stein","17"
"Rensselaer","North Greenbush 1","","President","GRE","Jill Stein","11"
"Rensselaer","North Greenbush 2","","President","GRE","Jill Stein","16"
"Rensselaer","North Greenbush 3","","President","GRE","Jill Stein","15"
"Rensselaer","North Greenbush 4","","President","GRE","Jill Stein","19"
"Rensselaer","North Greenbush 5","","President","GRE","Jill Stein","16"
"Rensselaer","North Greenbush 6","","President","GRE","Jill Stein","13"
"Rensselaer","North Greenbush 7","","President","GRE","Jill Stein","11"
"Rensselaer","North Greenbush 8","","President","GRE","Jill Stein","7"
"Rensselaer","Petersburgh 1","","President","GRE","Jill Stein","17"
"Rensselaer","Pittstown 1","","President","GRE","Jill Stein","4"
"Rensselaer","Pittstown 2","","President","GRE","Jill Stein","6"
"Rensselaer","Pittstown 3","","President","GRE","Jill Stein","10"
"Rensselaer","Pittstown 4","","President","GRE","Jill Stein","15"
"Rensselaer","Pittstown 5","","President","GRE","Jill Stein","6"
"Rensselaer","Pittstown 6","","President","GRE","Jill Stein","10"
"Rensselaer","Poestenkill 1","","President","GRE","Jill Stein","3"
"Rensselaer","Poestenkill 2","","President","GRE","Jill Stein","18"
"Rensselaer","Poestenkill 3","","President","GRE","Jill Stein","5"
"Rensselaer","Poestenkill 4","","President","GRE","Jill Stein","11"
"Rensselaer","Sand Lake 1","","President","GRE","Jill Stein","41"
"Rensselaer","Sand Lake 2","","President","GRE","Jill Stein","9"
"Rensselaer","Sand Lake 3","","President","GRE","Jill Stein","10"
"Rensselaer","Sand Lake 4","","President","GRE","Jill Stein","4"
"Rensselaer","Sand Lake 5","","President","GRE","Jill Stein","9"
"Rensselaer","Sand Lake 6","","President","GRE","Jill Stein","11"
"Rensselaer","Schaghticoke 1","","President","GRE","Jill Stein","17"
"Rensselaer","Schaghticoke 2","","President","GRE","Jill Stein","3"
"Rensselaer","Schaghticoke 3","","President","GRE","Jill Stein","11"
"Rensselaer","Schaghticoke 4","","President","GRE","Jill Stein","6"
"Rensselaer","Schaghticoke 5","","President","GRE","Jill Stein","10"
"Rensselaer","Schaghticoke 6","","President","GRE","Jill Stein","11"
"Rensselaer","Schaghticoke 7","","President","GRE","Jill Stein","11"
"Rensselaer","Schodack 1","","President","GRE","Jill Stein","7"
"Rensselaer","Schodack 2","","President","GRE","Jill Stein","1"
"Rensselaer","Schodack 3","","President","GRE","Jill Stein","5"
"Rensselaer","Schodack 4","","President","GRE","Jill Stein","12"
"Rensselaer","Schodack 5","","President","GRE","Jill Stein","12"
"Rensselaer","Schodack 6","","President","GRE","Jill Stein","15"
"Rensselaer","Schodack 7","","President","GRE","Jill Stein","16"
"Rensselaer","Schodack 8","","President","GRE","Jill Stein","11"
"Rensselaer","Schodack 9","","President","GRE","Jill Stein","5"
"Rensselaer","Schodack 10","","President","GRE","Jill Stein","9"
"Rensselaer","Schodack 11","","President","GRE","Jill Stein","8"
"Rensselaer","Stephentown 1","","President","GRE","Jill Stein","17"
"Rensselaer","Stephentown 2","","President","GRE","Jill Stein","13"
"Rensselaer","Troy 1","","President","WOR","Hillary Clinton","9"
"Rensselaer","Troy 2","","President","WOR","Hillary Clinton","7"
"Rensselaer","Troy 3","","President","WOR","Hillary Clinton","17"
"Rensselaer","Troy 4","","President","WOR","Hillary Clinton","8"
"Rensselaer","Troy 5","","President","WOR","Hillary Clinton","14"
"Rensselaer","Troy 6","","President","WOR","Hillary Clinton","11"
"Rensselaer","Troy 7","","President","WOR","Hillary Clinton","20"
"Rensselaer","Troy 8","","President","WOR","Hillary Clinton","17"
"Rensselaer","Troy 9","","President","WOR","Hillary Clinton","13"
"Rensselaer","Troy 10","","President","WOR","Hillary Clinton","10"
"Rensselaer","Troy 11","","President","WOR","Hillary Clinton","15"
"Rensselaer","Troy 12","","President","WOR","Hillary Clinton","15"
"Rensselaer","Troy 13","","President","WOR","Hillary Clinton","18"
"Rensselaer","Troy 14","","President","WOR","Hillary Clinton","10"
"Rensselaer","Troy 15","","President","WOR","Hillary Clinton","10"
"Rensselaer","Troy 16","","President","WOR","Hillary Clinton","16"
"Rensselaer","Troy 17","","President","WOR","Hillary Clinton","17"
"Rensselaer","Troy 18","","President","WOR","Hillary Clinton","24"
"Rensselaer","Troy 19","","President","WOR","Hillary Clinton","25"
"Rensselaer","Troy 20","","President","WOR","Hillary Clinton","19"
"Rensselaer","Troy 21","","President","WOR","Hillary Clinton","12"
"Rensselaer","Troy 22","","President","WOR","Hillary Clinton","19"
"Rensselaer","Troy 23","","President","WOR","Hillary Clinton","8"
"Rensselaer","Troy 24","","President","WOR","Hillary Clinton","26"
"Rensselaer","Troy 25","","President","WOR","Hillary Clinton","12"
"Rensselaer","Troy 26","","President","WOR","Hillary Clinton","10"
"Rensselaer","Troy 27","","President","WOR","Hillary Clinton","12"
"Rensselaer","Troy 28","","President","WOR","Hillary Clinton","14"
"Rensselaer","Troy 29","","President","WOR","Hillary Clinton","10"
"Rensselaer","Troy 30","","President","WOR","Hillary Clinton","10"
"Rensselaer","Rensselaer 1","","President","WOR","Hillary Clinton","10"
"Rensselaer","Rensselaer 2","","President","WOR","Hillary Clinton","14"
"Rensselaer","Rensselaer 3","","President","WOR","Hillary Clinton","12"
"Rensselaer","Rensselaer 4","","President","WOR","Hillary Clinton","9"
"Rensselaer","Rensselaer 5","","President","WOR","Hillary Clinton","9"
"Rensselaer","Rensselaer 6","","President","WOR","Hillary Clinton","11"
"Rensselaer","Berlin 1","","President","WOR","Hillary Clinton","10"
"Rensselaer","Berlin 2","","President","WOR","Hillary Clinton","3"
"Rensselaer","Brunswick 1","","President","WOR","Hillary Clinton","23"
"Rensselaer","Brunswick 2","","President","WOR","Hillary Clinton","18"
"Rensselaer","Brunswick 3","","President","WOR","Hillary Clinton","10"
"Rensselaer","Brunswick 4","","President","WOR","Hillary Clinton","8"
"Rensselaer","Brunswick 5","","President","WOR","Hillary Clinton","25"
"Rensselaer","Brunswick 6","","President","WOR","Hillary Clinton","12"
"Rensselaer","Brunswick 7","","President","WOR","Hillary Clinton","7"
"Rensselaer","Brunswick 8","","President","WOR","Hillary Clinton","7"
"Rensselaer","Brunswick 9","","President","WOR","Hillary Clinton","17"
"Rensselaer","Brunswick 10","","President","WOR","Hillary Clinton","6"
"Rensselaer","East Greenbush 1","","President","WOR","Hillary Clinton","29"
"Rensselaer","East Greenbush 2","","President","WOR","Hillary Clinton","25"
"Rensselaer","East Greenbush 3","","President","WOR","Hillary Clinton","9"
"Rensselaer","East Greenbush 4","","President","WOR","Hillary Clinton","11"
"Rensselaer","East Greenbush 5","","President","WOR","Hillary Clinton","2"
"Rensselaer","East Greenbush 6","","President","WOR","Hillary Clinton","17"
"Rensselaer","East Greenbush 7","","President","WOR","Hillary Clinton","13"
"Rensselaer","East Greenbush 8","","President","WOR","Hillary Clinton","14"
"Rensselaer","East Greenbush 9","","President","WOR","Hillary Clinton","13"
"Rensselaer","East Greenbush 10","","President","WOR","Hillary Clinton","16"
"Rensselaer","East Greenbush 11","","President","WOR","Hillary Clinton","15"
"Rensselaer","East Greenbush 12","","President","WOR","Hillary Clinton","9"
"Rensselaer","Grafton 1","","President","WOR","Hillary Clinton","14"
"Rensselaer","Grafton 2","","President","WOR","Hillary Clinton","7"
"Rensselaer","Hoosick 1","","President","WOR","Hillary Clinton","5"
"Rensselaer","Hoosick 2","","President","WOR","Hillary Clinton","11"
"Rensselaer","Hoosick 3","","President","WOR","Hillary Clinton","6"
"Rensselaer","Hoosick 4","","President","WOR","Hillary Clinton","6"
"Rensselaer","Hoosick 5","","President","WOR","Hillary Clinton","13"
"Rensselaer","Hoosick 6","","President","WOR","Hillary Clinton","4"
"Rensselaer","Hoosick 7","","President","WOR","Hillary Clinton","11"
"Rensselaer","Nassau 1","","President","WOR","Hillary Clinton","15"
"Rensselaer","Nassau 2","","President","WOR","Hillary Clinton","29"
"Rensselaer","Nassau 3","","President","WOR","Hillary Clinton","16"
"Rensselaer","Nassau 4","","President","WOR","Hillary Clinton","12"
"Rensselaer","North Greenbush 1","","President","WOR","Hillary Clinton","8"
"Rensselaer","North Greenbush 2","","President","WOR","Hillary Clinton","17"
"Rensselaer","North Greenbush 3","","President","WOR","Hillary Clinton","14"
"Rensselaer","North Greenbush 4","","President","WOR","Hillary Clinton","31"
"Rensselaer","North Greenbush 5","","President","WOR","Hillary Clinton","16"
"Rensselaer","North Greenbush 6","","President","WOR","Hillary Clinton","17"
"Rensselaer","North Greenbush 7","","President","WOR","Hillary Clinton","4"
"Rensselaer","North Greenbush 8","","President","WOR","Hillary Clinton","22"
"Rensselaer","Petersburgh 1","","President","WOR","Hillary Clinton","8"
"Rensselaer","Pittstown 1","","President","WOR","Hillary Clinton","6"
"Rensselaer","Pittstown 2","","President","WOR","Hillary Clinton","4"
"Rensselaer","Pittstown 3","","President","WOR","Hillary Clinton","3"
"Rensselaer","Pittstown 4","","President","WOR","Hillary Clinton","5"
"Rensselaer","Pittstown 5","","President","WOR","Hillary Clinton","4"
"Rensselaer","Pittstown 6","","President","WOR","Hillary Clinton","7"
"Rensselaer","Poestenkill 1","","President","WOR","Hillary Clinton","9"
"Rensselaer","Poestenkill 2","","President","WOR","Hillary Clinton","18"
"Rensselaer","Poestenkill 3","","President","WOR","Hillary Clinton","9"
"Rensselaer","Poestenkill 4","","President","WOR","Hillary Clinton","26"
"Rensselaer","Sand Lake 1","","President","WOR","Hillary Clinton","40"
"Rensselaer","Sand Lake 2","","President","WOR","Hillary Clinton","24"
"Rensselaer","Sand Lake 3","","President","WOR","Hillary Clinton","28"
"Rensselaer","Sand Lake 4","","President","WOR","Hillary Clinton","12"
"Rensselaer","Sand Lake 5","","President","WOR","Hillary Clinton","16"
"Rensselaer","Sand Lake 6","","President","WOR","Hillary Clinton","8"
"Rensselaer","Schaghticoke 1","","President","WOR","Hillary Clinton","15"
"Rensselaer","Schaghticoke 2","","President","WOR","Hillary Clinton","5"
"Rensselaer","Schaghticoke 3","","President","WOR","Hillary Clinton","5"
"Rensselaer","Schaghticoke 4","","President","WOR","Hillary Clinton","7"
"Rensselaer","Schaghticoke 5","","President","WOR","Hillary Clinton","13"
"Rensselaer","Schaghticoke 6","","President","WOR","Hillary Clinton","12"
"Rensselaer","Schaghticoke 7","","President","WOR","Hillary Clinton","13"
"Rensselaer","Schodack 1","","President","WOR","Hillary Clinton","16"
"Rensselaer","Schodack 2","","President","WOR","Hillary Clinton","7"
"Rensselaer","Schodack 3","","President","WOR","Hillary Clinton","22"
"Rensselaer","Schodack 4","","President","WOR","Hillary Clinton","30"
"Rensselaer","Schodack 5","","President","WOR","Hillary Clinton","14"
"Rensselaer","Schodack 6","","President","WOR","Hillary Clinton","10"
"Rensselaer","Schodack 7","","President","WOR","Hillary Clinton","15"
"Rensselaer","Schodack 8","","President","WOR","Hillary Clinton","11"
"Rensselaer","Schodack 9","","President","WOR","Hillary Clinton","6"
"Rensselaer","Schodack 10","","President","WOR","Hillary Clinton","12"
"Rensselaer","Schodack 11","","President","WOR","Hillary Clinton","16"
"Rensselaer","Stephentown 1","","President","WOR","Hillary Clinton","8"
"Rensselaer","Stephentown 2","","President","WOR","Hillary Clinton","22"
"Rensselaer","Troy 1","","President","IND","Gary Johnson","15"
"Rensselaer","Troy 2","","President","IND","Gary Johnson","9"
"Rensselaer","Troy 3","","President","IND","Gary Johnson","16"
"Rensselaer","Troy 4","","President","IND","Gary Johnson","11"
"Rensselaer","Troy 5","","President","IND","Gary Johnson","11"
"Rensselaer","Troy 6","","President","IND","Gary Johnson","11"
"Rensselaer","Troy 7","","President","IND","Gary Johnson","17"
"Rensselaer","Troy 8","","President","IND","Gary Johnson","10"
"Rensselaer","Troy 9","","President","IND","Gary Johnson","13"
"Rensselaer","Troy 10","","President","IND","Gary Johnson","6"
"Rensselaer","Troy 11","","President","IND","Gary Johnson","15"
"Rensselaer","Troy 12","","President","IND","Gary Johnson","17"
"Rensselaer","Troy 13","","President","IND","Gary Johnson","20"
"Rensselaer","Troy 14","","President","IND","Gary Johnson","10"
"Rensselaer","Troy 15","","President","IND","Gary Johnson","13"
"Rensselaer","Troy 16","","President","IND","Gary Johnson","11"
"Rensselaer","Troy 17","","President","IND","Gary Johnson","8"
"Rensselaer","Troy 18","","President","IND","Gary Johnson","13"
"Rensselaer","Troy 19","","President","IND","Gary Johnson","6"
"Rensselaer","Troy 20","","President","IND","Gary Johnson","18"
"Rensselaer","Troy 21","","President","IND","Gary Johnson","16"
"Rensselaer","Troy 22","","President","IND","Gary Johnson","14"
"Rensselaer","Troy 23","","President","IND","Gary Johnson","3"
"Rensselaer","Troy 24","","President","IND","Gary Johnson","19"
"Rensselaer","Troy 25","","President","IND","Gary Johnson","17"
"Rensselaer","Troy 26","","President","IND","Gary Johnson","19"
"Rensselaer","Troy 27","","President","IND","Gary Johnson","3"
"Rensselaer","Troy 28","","President","IND","Gary Johnson","7"
"Rensselaer","Troy 29","","President","IND","Gary Johnson","19"
"Rensselaer","Troy 30","","President","IND","Gary Johnson","14"
"Rensselaer","Rensselaer 1","","President","IND","Gary Johnson","13"
"Rensselaer","Rensselaer 2","","President","IND","Gary Johnson","13"
"Rensselaer","Rensselaer 3","","President","IND","Gary Johnson","6"
"Rensselaer","Rensselaer 4","","President","IND","Gary Johnson","11"
"Rensselaer","Rensselaer 5","","President","IND","Gary Johnson","15"
"Rensselaer","Rensselaer 6","","President","IND","Gary Johnson","22"
"Rensselaer","Berlin 1","","President","IND","Gary Johnson","12"
"Rensselaer","Berlin 2","","President","IND","Gary Johnson","6"
"Rensselaer","Brunswick 1","","President","IND","Gary Johnson","28"
"Rensselaer","Brunswick 2","","President","IND","Gary Johnson","25"
"Rensselaer","Brunswick 3","","President","IND","Gary Johnson","9"
"Rensselaer","Brunswick 4","","President","IND","Gary Johnson","25"
"Rensselaer","Brunswick 5","","President","IND","Gary Johnson","24"
"Rensselaer","Brunswick 6","","President","IND","Gary Johnson","12"
"Rensselaer","Brunswick 7","","President","IND","Gary Johnson","10"
"Rensselaer","Brunswick 8","","President","IND","Gary Johnson","19"
"Rensselaer","Brunswick 9","","President","IND","Gary Johnson","20"
"Rensselaer","Brunswick 10","","President","IND","Gary Johnson","16"
"Rensselaer","East Greenbush 1","","President","IND","Gary Johnson","39"
"Rensselaer","East Greenbush 2","","President","IND","Gary Johnson","32"
"Rensselaer","East Greenbush 3","","President","IND","Gary Johnson","10"
"Rensselaer","East Greenbush 4","","President","IND","Gary Johnson","12"
"Rensselaer","East Greenbush 5","","President","IND","Gary Johnson","11"
"Rensselaer","East Greenbush 6","","President","IND","Gary Johnson","22"
"Rensselaer","East Greenbush 7","","President","IND","Gary Johnson","11"
